RST Flag Count,Bwd Packet Length Std,Packet Length Std,Flow Duration,Flow IAT Max,Bwd Packet Length Mean,Packet Length Variance,Fwd Packets/s,Packet Length Max,Fwd Segment Size Avg,Subflow Fwd Bytes,Bwd Segment Size Avg,Average Packet Size,Flow Packets/s,Packet Length Mean,Label
0,1855.4892077293248,1245.9505681132853,5087203,5003905,829.8,1552392.818181818,1.1794300325738918,4149,100.0,54,829.8,431.7272727272728,2.162288393052135,431.7272727272727,Web Attack - SQL Injection
0,1142.197137100247,845.968012863299,5017466,5004049,691.5,715661.8787878788,1.1958227519628437,2701,99.83333333333331,49,691.5,395.6666666666667,2.391645503925687,395.6666666666666,Web Attack - SQL Injection
0,822.8730157199227,583.875938116233,5070496,5000920,368.0,340911.1111111111,0.9860968236637992,1840,92.0,46,368.0,230.0,1.9721936473275985,230.0,Web Attack - SQL Injection
0,1219.555738783595,845.9899123619512,5013185,5000160,829.8,715698.9318181819,1.3963179096721945,2701,85.71428571428571,50,829.8,395.75,2.3936878451523333,395.75,Web Attack - SQL Injection
0,903.8186765054148,646.0823820879535,5006730,5000049,404.2,417422.4444444444,0.9986558092807082,2021,119.8,59,404.2,262.0,1.9973116185614164,262.0,Web Attack - SQL Injection
0,841.2087731354209,600.1719753537315,5039303,5004343,376.2,360206.4,0.9922007071216,1881,107.4,53,376.2,241.8,1.9844014142432,241.8,Web Attack - SQL Injection
0,237.0232056149777,198.4776149503103,5006912,5000415,106.0,39393.36363636365,1.1983434100699193,530,74.5,40,106.0,88.81818181818181,2.196962918461519,88.81818181818184,Web Attack - SQL Injection
0,822.8730157199227,587.6845714799356,5010373,5004454,368.0,345373.15555555554,0.9979296950546396,1840,107.2,53,368.0,237.6,1.9958593901092792,237.6,Web Attack - SQL Injection
0,940.5,600.1719753537315,5008202,5000673,470.25,360206.4,1.1980347438062602,1881,89.5,53,470.25,241.8,1.9967245730104333,241.8,Web Attack - SQL Injection
0,237.0232056149777,221.99802301422017,5009699,5004686,106.0,49283.12222222222,0.9980639555390451,530,104.6,52,106.0,105.3,1.9961279110780903,105.3,Web Attack - SQL Injection
0,726.421847138424,495.2874234907765,6553942,5000020,389.5,245309.6318681318,1.2206394258600397,1808,107.5,61,389.5,228.3571428571429,2.136118995255069,228.3571428571428,Web Attack - SQL Injection
0,903.8186765054148,646.0823820879535,5009656,5003805,404.2,417422.4444444444,0.9980725223448476,2021,119.8,59,404.2,262.0,1.996145044689696,262.0,Web Attack - SQL Injection
2,14.2323161688255,12.743708895063332,9942400,3435052,11.058823529411764,162.40211640211635,1.1063727067911169,34,12.0,4,11.058823529411764,11.428571428571429,2.816221435468297,11.428571428571429,FTP-Patator
2,14.2323161688255,12.6935804297678,9461569,3308572,11.058823529411764,161.12698412698413,1.1625978735662128,34,11.818181818181818,4,11.058823529411764,11.357142857142858,2.9593400418049054,11.357142857142856,FTP-Patator
2,14.2323161688255,12.327272212928545,9758510,3420724,11.058823529411764,151.9616402116402,1.1272212663613606,34,11.0,4,11.058823529411764,11.035714285714286,2.869290496192554,11.035714285714285,FTP-Patator
2,14.2323161688255,12.58116506074514,9722587,3241043,11.058823529411764,158.28571428571428,1.1313861218212806,34,11.636363636363637,4,11.058823529411764,11.285714285714286,2.879891946454169,11.285714285714285,FTP-Patator
2,14.2323161688255,12.696862504584251,8847992,3010972,11.058823529411764,161.21031746031744,1.2432199305785991,34,11.909090909090908,4,11.058823529411764,11.392857142857142,3.1645598232909795,11.39285714285714,FTP-Patator
2,14.2323161688255,12.273072430255876,9007135,3348814,11.058823529411764,150.62830687830686,1.2212540391589557,34,10.818181818181818,4,11.058823529411764,10.964285714285714,3.108646645131888,10.964285714285712,FTP-Patator
2,14.2323161688255,12.37060006756932,9972199,3428588,11.058823529411764,153.03174603174605,1.1030666355535024,34,11.090909090909092,4,11.058823529411764,11.071428571428571,2.807805981408915,11.07142857142857,FTP-Patator
2,14.2323161688255,12.118626618190326,9170921,3105098,11.058823529411764,146.8611111111111,1.1994433274477012,34,10.272727272727272,4,11.058823529411764,10.75,3.053128469866876,10.749999999999998,FTP-Patator
2,14.2323161688255,12.17986889704509,8584856,3151334,11.058823529411764,148.34920634920638,1.2813260932973132,34,10.545454545454543,4,11.058823529411764,10.857142857142858,3.261557328393161,10.857142857142856,FTP-Patator
2,14.2323161688255,12.36161493533607,8875675,3164690,11.058823529411764,152.8095238095238,1.2393423598768545,34,11.090909090909092,4,11.058823529411764,11.071428571428571,3.1546896433229024,11.071428571428571,FTP-Patator
2,14.2323161688255,12.273072430255876,8724620,3230572,11.058823529411764,150.62830687830686,1.2607998973021175,34,10.818181818181818,4,11.058823529411764,10.964285714285714,3.2093088294963,10.964285714285712,FTP-Patator
2,14.2323161688255,12.310575313536916,8740361,3100645,11.058823529411764,151.55026455026453,1.2585292529679266,34,10.727272727272728,4,11.058823529411764,10.928571428571429,3.2035290075547223,10.928571428571429,FTP-Patator
2,14.2323161688255,12.213272336438797,8255591,3071026,11.058823529411764,149.16402116402114,1.3324303493232643,34,10.545454545454543,4,11.058823529411764,10.857142857142858,3.391640889186492,10.857142857142856,FTP-Patator
2,14.2323161688255,12.608208882189857,9943428,3504483,11.058823529411764,158.9669312169312,1.1062583245938924,34,11.727272727272728,4,11.058823529411764,11.321428571428571,2.8159302807844537,11.321428571428571,FTP-Patator
2,14.2323161688255,12.322818340454909,8666270,3105466,11.058823529411764,151.85185185185185,1.2692888636056805,34,10.909090909090908,4,11.058823529411764,11.0,3.2309171073599137,11.0,FTP-Patator
2,14.2323161688255,12.06173493886554,8420027,3207409,11.058823529411764,145.48544973544972,1.3064091124648414,34,10.090909090909092,3,11.058823529411764,10.678571428571429,3.325405013546869,10.678571428571429,FTP-Patator
2,14.2323161688255,12.273072430255876,8353629,3099715,11.058823529411764,150.62830687830686,1.316792977040278,34,10.818181818181818,4,11.058823529411764,10.964285714285714,3.3518366688297987,10.964285714285712,FTP-Patator
2,14.2323161688255,12.394528576123363,9314710,3222756,11.058823529411764,153.62433862433863,1.1809278012949411,34,11.090909090909092,4,11.058823529411764,11.071428571428571,3.00599803965985,11.071428571428571,FTP-Patator
2,14.2323161688255,12.322818340454909,9851846,3401753,11.058823529411764,151.85185185185185,1.1165420165926263,34,10.909090909090908,4,11.058823529411764,11.0,2.842106951326685,11.0,FTP-Patator
2,14.2323161688255,12.198100294457772,8753451,2993025,11.058823529411764,148.79365079365078,1.2566472354731866,34,10.545454545454543,4,11.058823529411764,10.857142857142858,3.198738417568112,10.857142857142856,FTP-Patator
0,217.2857356318884,188.20120152616525,10167724,1882694,83.18181818181819,35419.69225589226,2.1637094004518613,976,91.27272727272728,36,83.18181818181819,86.41818181818182,5.409273501129653,86.41818181818178,SSH-Patator
0,217.28573563188843,188.20120152616525,11647685,2100251,83.18181818181819,35419.69225589226,1.8887873427208928,976,91.27272727272728,36,83.18181818181819,86.41818181818182,4.721968356802232,86.41818181818178,SSH-Patator
0,220.24059195973427,189.590272294512,11562381,2310315,85.78125,35944.47134870719,1.902722285314764,976,91.27272727272728,37,85.78125,88.01851851851852,4.670318336681692,88.0185185185185,SSH-Patator
0,214.44322676283423,186.83965536839816,12017242,2455263,80.73529411764709,34909.0568181818,1.830702918356808,976,91.27272727272728,35,80.73529411764706,84.875,4.6599710649082375,84.875,SSH-Patator
0,217.2857356318884,188.20120152616525,12454815,2612262,83.18181818181819,35419.69225589226,1.7663851289641797,976,91.27272727272728,36,83.18181818181819,86.41818181818182,4.4159628224104495,86.41818181818178,SSH-Patator
0,217.2857356318884,188.20120152616525,13072179,2892267,83.18181818181819,35419.69225589226,1.682963490631516,976,91.27272727272728,36,83.18181818181819,86.41818181818182,4.20740872657879,86.41818181818178,SSH-Patator
0,214.44322676283423,186.83965536839816,12046653,2324207,80.73529411764709,34909.0568181818,1.8262333944540448,976,91.27272727272728,35,80.73529411764706,84.875,4.648594094973932,84.875,SSH-Patator
0,217.2857356318884,188.20120152616525,12979844,2328233,83.18181818181819,35419.69225589226,1.6949356248041194,976,91.27272727272728,36,83.18181818181819,86.41818181818182,4.237339062010299,86.41818181818178,SSH-Patator
0,214.44322676283423,188.20120152616525,12025654,2372198,80.73529411764709,35419.69225589226,1.7462667726844627,976,95.61904761904762,36,80.73529411764706,86.41818181818182,4.573555833221212,86.41818181818178,SSH-Patator
0,217.2857356318884,188.20120152616525,13306820,2422217,83.18181818181819,35419.69225589226,1.6532875623176686,976,91.27272727272728,36,83.18181818181819,86.41818181818182,4.133218905794172,86.41818181818178,SSH-Patator
0,217.2857356318884,188.20120152616525,12946948,2585295,83.18181818181819,35419.69225589226,1.699242168887988,976,91.27272727272728,36,83.18181818181819,86.41818181818182,4.24810542221997,86.41818181818178,SSH-Patator
0,220.24059195973427,192.45404438619448,12883680,2341467,85.78125,37038.55920060332,1.5523515020553134,976,100.4,38,85.78125,91.40384615384616,4.036113905343814,91.40384615384616,SSH-Patator
0,217.2857356318884,188.20120152616525,10796055,1992438,83.18181818181819,35419.69225589226,2.037781393295977,976,91.27272727272728,36,83.18181818181819,86.41818181818182,5.094453483239942,86.41818181818178,SSH-Patator
0,220.24059195973427,192.45404438619448,12852687,2572231,85.78125,37038.55920060332,1.5560948461594062,976,100.4,38,85.78125,91.40384615384616,4.045846600014456,91.40384615384616,SSH-Patator
0,217.2857356318884,188.20120152616525,12454811,2648013,83.18181818181819,35419.69225589226,1.7663856962582571,976,91.27272727272728,36,83.18181818181819,86.41818181818182,4.415964240645643,86.41818181818178,SSH-Patator
0,217.2857356318884,188.20120152616525,11694345,2403242,83.18181818181819,35419.69225589226,1.881251151731884,976,91.27272727272728,36,83.18181818181819,86.41818181818182,4.70312787932971,86.41818181818178,SSH-Patator
0,214.44322676283423,186.83965536839816,11825711,2484342,80.73529411764709,34909.0568181818,1.8603532590979093,976,91.27272727272728,35,80.73529411764706,84.875,4.735444659521952,84.875,SSH-Patator
0,220.24059195973427,189.590272294512,13306568,2564387,85.78125,35944.4713487072,1.6533188723042636,976,91.27272727272728,37,85.78125,88.01851851851852,4.058146322928647,88.0185185185185,SSH-Patator
0,198.06094471276467,167.79542373185305,15278421,2148343,76.62500000000001,28155.30422535212,2.0290054842709204,976,70.96774193548387,30,76.625,74.15492957746478,4.64707707687856,74.15492957746481,SSH-Patator
0,217.2857356318884,186.83965536839816,13583486,2608803,83.18181818181819,34909.05681818181,1.6932325030555484,976,87.30434782608695,35,83.18181818181819,84.875,4.122653050917857,84.87499999999997,SSH-Patator
0,0.0,4.618802153517006,99999748,99999583,0.0,21.33333333333333,0.020000050400127,8,8.0,4,0.0,4.0,0.040000100800254,4.0,DoS Slowloris
1,278.86018001858923,196.55677720869016,77165250,77154528,161.0,38634.56666666666,0.038877603584515,483,2.6666666666666665,1,161.0,81.83333333333333,0.0777552071690301,81.83333333333334,DoS Slowloris
1,0.0,115.8768362377511,103640575,51327628,0.0,13427.441176470587,0.1447309608230174,231,169.4,141,0.0,141.16666666666666,0.1736771529876209,141.16666666666669,DoS Slowloris
0,0.0,4.618802153517006,99999299,99999176,0.0,21.33333333333333,0.0200001402009828,8,8.0,4,0.0,4.0,0.0400002804019656,4.0,DoS Slowloris
0,0.0,86.8570253758604,52072858,52070892,0.0,7544.142857142858,0.0768154496148454,231,59.75,34,0.0,34.142857142857146,0.1344270368259794,34.142857142857146,DoS Slowloris
0,0.0,5.656854249492381,72,72,0.0,32.0,13888.888888888889,8,8.0,4,0.0,4.0,27777.777777777777,4.0,DoS Slowloris
1,278.86018001858923,145.8928897997351,15839577,3966868,161.0,21284.735294117647,0.8838619869709904,483,132.0,108,161.0,137.11764705882354,1.07326098417906,137.11764705882354,DoS Slowloris
1,0.0,113.78879428960636,102672283,51327467,0.0,12947.889705882351,0.1363561770609503,231,181.5,149,0.0,149.47058823529412,0.1655753578597254,149.47058823529412,DoS Slowloris
1,278.86018001858923,196.55677720869016,55147562,55137189,161.0,38634.56666666666,0.0543995036444222,483,2.6666666666666665,1,161.0,81.83333333333333,0.1087990072888444,81.83333333333334,DoS Slowloris
0,0.0,5.656854249492381,64,64,0.0,32.0,15625.0,8,8.0,4,0.0,4.0,31250.0,4.0,DoS Slowloris
0,0.0,4.618802153517006,101998512,101998384,0.0,21.33333333333333,0.0196081291852571,8,8.0,4,0.0,4.0,0.0392162583705142,4.0,DoS Slowloris
1,0.0,115.8768362377511,103665730,51327480,0.0,13427.441176470587,0.1446958411424874,231,169.4,141,0.0,141.16666666666666,0.173635009370985,141.16666666666669,DoS Slowloris
1,0.0,117.17643017891304,105635190,51327615,0.0,13730.315789473683,0.15146467763252,231,158.8125,133,0.0,133.73684210526315,0.1798643046886175,133.73684210526315,DoS Slowloris
0,0.0,5.656854249492381,45,45,0.0,32.0,22222.222222222223,8,8.0,4,0.0,4.0,44444.444444444445,4.0,DoS Slowloris
0,0.0,4.618802153517006,100997281,100997140,0.0,21.33333333333333,0.0198025132973629,8,8.0,4,0.0,4.0,0.0396050265947258,4.0,DoS Slowloris
1,0.0,117.17643017891304,105674468,51327310,0.0,13730.315789473683,0.1514083799314703,231,158.8125,133,0.0,133.73684210526315,0.1797974511686209,133.73684210526315,DoS Slowloris
1,0.0,115.8768362377511,103674657,51327653,0.0,13427.441176470587,0.1446833819763686,231,169.4,141,0.0,141.16666666666666,0.1736200583716423,141.16666666666669,DoS Slowloris
0,0.0,4.618802153517006,105002650,105002458,0.0,21.33333333333333,0.0190471383341277,8,8.0,4,0.0,4.0,0.0380942766682555,4.0,DoS Slowloris
1,0.0,113.78879428960636,102649563,51327283,0.0,12947.889705882351,0.1363863575337383,231,181.5,149,0.0,149.47058823529412,0.1656120055766823,149.47058823529412,DoS Slowloris
0,0.0,4.618802153517006,117014644,117014594,0.0,21.33333333333333,0.0170918778336837,8,8.0,4,0.0,4.0,0.0341837556673675,4.0,DoS Slowloris
1,1144.885583803028,808.989657947904,21014667,20999164,661.0,654464.2666666667,0.142757436984369,1983,2.333333333333333,1,661.0,331.6666666666667,0.2855148739687381,331.6666666666667,DoS Slowhttptest
0,0.0,218.6983970880649,105584984,102381609,0.0,47828.988888888896,0.0662973060639001,520,150.14285714285714,105,0.0,105.1,0.094710437234143,105.1,DoS Slowhttptest
1,991.5,748.519395683429,21160330,20997490,495.75,560281.2857142858,0.1417747265756252,1983,5.333333333333333,2,495.75,285.57142857142856,0.3308076953431256,285.5714285714286,DoS Slowhttptest
0,0.0,178.0,51292658,19803537,0.0,31684.000000000004,0.272943546813269,356,254.28571428571428,222,0.0,222.5,0.3119354820723075,222.5,DoS Slowhttptest
0,0.0,195.8366666382984,109561947,109556580,0.0,38352.0,0.0365090262589072,520,133.0,76,0.0,76.0,0.0638907959530876,76.0,DoS Slowhttptest
1,0.0,367.6955262170047,92,92,0.0,135200.0,10869.565217391304,520,520.0,260,0.0,260.0,21739.130434782608,260.0,DoS Slowhttptest
0,0.0,196.1763055446372,109436891,109431478,0.0,38485.14285714286,0.0365507459454417,520,131.5,75,0.0,75.14285714285714,0.063963805404523,75.14285714285715,DoS Slowhttptest
0,0.0,195.7291617565067,109535578,109530276,0.0,38309.90476190476,0.0365178152435549,520,133.5,76,0.0,76.28571428571429,0.0639061766762211,76.28571428571429,DoS Slowhttptest
1,0.0,367.6955262170047,103,103,0.0,135200.0,9708.73786407767,520,520.0,260,0.0,260.0,19417.47572815534,260.0,DoS Slowhttptest
0,0.0,172.98394273586334,105348564,102344906,0.0,29923.444444444445,0.0569537900867827,520,88.16666666666667,58,0.0,58.77777777777778,0.0854306851301741,58.77777777777778,DoS Slowhttptest
1,0.0,263.77378222092983,105717099,51391629,0.0,69576.60818713451,0.1513473236718309,520,357.5,301,0.0,301.05263157894734,0.1797249468602993,301.05263157894734,DoS Slowhttptest
0,0.0,132.30646242719968,108745747,108740340,0.0,17505.0,0.0367830477085232,351,89.25,51,0.0,51.0,0.0643703334899157,51.0,DoS Slowhttptest
0,0.0,131.98538880172632,109483855,109478402,0.0,17420.14285714286,0.0365350672023742,351,90.75,51,0.0,51.85714285714285,0.0639363676041549,51.85714285714286,DoS Slowhttptest
0,0.0,93.5,52340715,20895463,0.0,8742.250000000002,0.2674781955118496,187,133.57142857142858,116,0.0,116.875,0.3056893662992567,116.875,DoS Slowhttptest
0,0.0,94.69113082232282,31472917,18387631,0.0,8966.410256410256,0.3495068474269481,187,136.0,115,0.0,115.07692307692308,0.4130535469591204,115.07692307692308,DoS Slowhttptest
0,0.0,196.0602434141584,109671038,109665720,0.0,38439.619047619046,0.0364727103248535,520,132.0,75,0.0,75.42857142857143,0.0638272430684936,75.42857142857143,DoS Slowhttptest
0,0.0,195.8366666382984,109852751,109847432,0.0,38352.0,0.0364123789671867,520,133.0,76,0.0,76.0,0.0637216631925767,76.0,DoS Slowhttptest
1,809.5563599898404,556.3901739256595,110000534,107269483,330.5,309570.0256410256,0.0636360547122434,1983,76.57142857142857,41,330.5,193.7692307692308,0.118181244465595,193.7692307692308,DoS Slowhttptest
0,0.0,173.02023003105734,105203134,102201181,0.0,29936.0,0.057032521483628,520,88.0,58,0.0,58.66666666666666,0.085548782225442,58.66666666666666,DoS Slowhttptest
1,809.5563599898404,578.0634533168535,111066699,109391923,330.5,334157.356060606,0.0540215929168832,1983,88.66666666666667,44,330.5,209.5833333333333,0.1080431858337664,209.5833333333333,DoS Slowhttptest
3,2181.008184303764,1667.9347975898186,13466,5195,1932.5,2782006.4890109887,594.0888162780335,4344,38.5,22,1932.5,850.2142857142857,1039.6554284865588,850.2142857142858,DoS Hulk
1,2181.008184303764,1621.2443104867675,169932,139074,1932.5,2628433.114285714,52.9623614151543,5792,39.333333333333336,23,1932.5,796.6,88.2706023585905,796.6,DoS Hulk
1,2181.008184303764,1621.7240825738515,163064,135163,1932.5,2629989.0000000005,55.19305303439141,5792,36.66666666666666,22,1932.5,795.0,91.98842172398568,794.9999999999999,DoS Hulk
2,1760.597233624891,1461.324515862011,164953,133146,1656.4285714285716,2135469.340659341,42.436330348644766,4344,46.42857142857143,23,1656.428571428571,851.4285714285714,84.87266069728953,851.4285714285716,DoS Hulk
3,2120.732252245504,1621.4812540214136,31010,9984,1656.4285714285716,2629201.4571428564,257.9812963560142,5792,42.75,22,1656.428571428571,795.8,483.7149306675266,795.8,DoS Hulk
2,2425.8378523129454,1848.9971264516269,172977,148450,1656.4285714285716,3418790.373626373,40.46780785884829,5792,50.142857142857146,25,1656.428571428571,853.2857142857143,80.93561571769658,853.2857142857142,DoS Hulk
3,3776.347044433284,2467.601926816959,39989,10970,2319.0,6089059.269230769,200.05501512916047,8688,44.875,27,2319.0,919.5384615384615,325.0893995848859,919.5384615384614,DoS Hulk
2,1757.5790031691183,1423.7215718972984,163004,130557,1656.428571428571,2026983.1142857145,49.07855021962651,4344,40.125,21,1656.428571428571,794.4,92.02228166179972,794.4000000000002,DoS Hulk
1,3331.6381856378102,2170.00357015962,164003,137188,2319.0,4708915.494505495,54.877044932104894,7240,39.22222222222222,25,2319.0,853.4285714285714,85.36429211660761,853.4285714285714,DoS Hulk
2,2178.085007523811,1714.564346251227,159979,137155,1932.5,2939730.897435897,43.75574294126104,4344,49.71428571428572,26,1932.5,918.6923076923076,81.26066546234193,918.6923076923076,DoS Hulk
4,1895.8810192851536,1450.538388891193,231009,175187,1449.375,2104061.617647059,38.95952105762113,5792,44.0,23,1449.375,705.3529411764706,73.59020644217325,705.3529411764705,DoS Hulk
1,1947.6382156467405,1526.5576993758898,164993,132013,1656.428571428571,2330378.40952381,48.48690550508204,5792,37.25,19,1656.428571428571,792.8666666666667,90.9129478220288,792.8666666666668,DoS Hulk
3,2323.928013238424,1701.9304566908029,1015723,999683,1449.375,2896567.2794117643,8.86068347374235,5792,38.0,20,1449.375,702.1764705882352,16.736846561513328,702.1764705882352,DoS Hulk
2,1757.5790031691183,1388.0287701148943,162996,136313,1656.428571428571,1926623.8666666665,55.21607892218214,4344,45.888888888888886,25,1656.428571428571,750.5,98.16191808387936,750.4999999999999,DoS Hulk
3,2046.6734639060387,1578.507897773506,99044,64068,1449.375,2491687.183333333,80.77218206049837,5792,37.375,18,1449.375,743.375,161.54436412099673,743.375,DoS Hulk
1,1754.8314733899665,1390.24146583726,1156946,998968,1932.5,1932771.3333333333,8.643445761513501,4344,37.3,23,1932.5,748.0,13.829513218421605,748.0,DoS Hulk
2,2120.732252245504,1666.9219989397975,172993,139143,1656.4285714285716,2778628.9505494502,40.46406501997191,5792,50.0,25,1656.428571428571,853.2142857142857,80.92813003994381,853.2142857142858,DoS Hulk
4,3506.0217768861617,2306.2730540853136,17533,5284,1932.5,5318895.4,513.31774368334,8688,40.66666666666666,24,1932.5,797.4,855.5295728055667,797.4,DoS Hulk
3,2118.22723498864,1620.29990463259,162994,136209,1656.4285714285716,2625371.7809523805,49.081561284464456,5792,41.375,22,1656.428571428571,795.0666666666667,92.02792740837086,795.0666666666666,DoS Hulk
1,3774.237538894445,2383.4120615086795,169991,146099,2319.0,5680653.054945053,52.943979387144026,8688,33.666666666666664,21,2319.0,849.8571428571429,82.35730126889071,849.8571428571425,DoS Hulk
0,2190.7188470149854,1625.830155716794,10930038,5883861,1938.6666666666667,2643323.695238095,0.8234189121757857,4392,51.77777777777778,31,1938.6666666666667,806.5333333333333,1.3723648536263096,806.5333333333333,DoS GoldenEye
0,1762.5,1108.0196598737166,11578162,6539171,881.25,1227707.5666666664,0.5182169674253996,3525,53.66666666666666,32,881.25,384.7,0.8636949457089994,384.7,DoS GoldenEye
0,2124.411582398423,1581.6146812672166,11518360,6471761,1661.7142857142856,2501504.9999999995,0.7813612354536583,5792,44.0,24,1661.7142857142858,751.75,1.3890866408065037,751.7500000000001,DoS GoldenEye
0,990.6447395509654,718.968187436311,5047436,5001992,705.0,516915.2545454545,1.1887223532898683,2077,64.5,35,705.0,355.6363636363636,2.1793243143647585,355.6363636363637,DoS GoldenEye
0,2042.9972379535204,1318.7985549197792,24586928,12878428,1453.9999999999998,1739229.6284584978,0.6100802833115223,5792,176.86666666666667,115,1454.0,621.0869565217391,0.9354564344110008,621.0869565217391,DoS GoldenEye
1,3351.290617060836,2112.730284996847,16547729,6172658,2326.4,4463629.257142858,0.6043125313449356,7288,40.4,26,2326.4,802.4,0.9064687970174032,802.3999999999999,DoS GoldenEye
0,5816.0,3100.559003126393,10652130,5606080,2908.0,9613466.131868131,0.93877938027418,11632,60.2,43,2908.0,873.8571428571429,1.314291132383852,873.8571428571428,DoS GoldenEye
1,3796.1766028466063,2315.664386818814,12464421,6302598,2326.4,5362301.552380954,0.8022835557303464,8736,64.5,43,2326.4,818.4666666666667,1.2034253335955196,818.4666666666668,DoS GoldenEye
0,2190.7188470149854,1673.6054125519183,11572185,6532711,1938.6666666666667,2800955.0769230765,0.6913128333154025,4392,44.0,25,1938.6666666666667,856.0,1.2097974583019544,856.0000000000001,DoS GoldenEye
0,990.6447395509654,718.8933287921221,11849956,6806157,705.0,516807.61818181816,0.5063309939716232,2077,58.333333333333336,31,705.0,352.27272727272725,0.9282734889479758,352.27272727272725,DoS GoldenEye
1,2042.9972379535204,1383.9168189977177,41763522,30995878,1453.9999999999998,1915225.7619047617,0.3112764292245275,5792,148.0,91,1454.0,645.5238095238095,0.5028311549011599,645.5238095238096,DoS GoldenEye
1,2566.449019838222,1520.7937182921416,51044495,35118111,1661.7142857142858,2312813.533596838,0.3134520186750795,7240,179.375,124,1661.7142857142858,630.5217391304348,0.4505872768454267,630.5217391304346,DoS GoldenEye
0,1762.5,1107.8351712536785,10911422,5869996,881.25,1227298.7666666666,0.5498824992746133,3525,60.66666666666666,36,881.25,388.9,0.9164708321243556,388.9,DoS GoldenEye
0,2544.9189116093003,1799.97445219965,11558178,6516353,1938.6666666666667,3239908.0285714297,0.7786694408063278,5792,57.888888888888886,34,1938.6666666666667,810.2,1.2977824013438797,810.1999999999999,DoS GoldenEye
1,5816.0,3219.816569866946,65507769,53568443,2908.0,10367218.743589744,0.1373882844338661,11632,36.55555555555556,25,2908.0,920.0769230769232,0.1984497441822511,920.076923076923,DoS GoldenEye
0,1762.5,1107.8517800981622,10534630,5489614,881.25,1227335.566666667,0.5695501408212723,3525,59.66666666666666,35,881.25,388.3,0.9492502347021206,388.30000000000007,DoS GoldenEye
0,2544.9189116093003,1802.989084297306,5044341,5001683,1938.6666666666667,3250769.638095238,1.7841775565926252,5792,35.77777777777778,21,1938.6666666666667,796.9333333333333,2.9736292609877086,796.9333333333333,DoS GoldenEye
0,2042.9972379535204,1488.885919419534,10835710,5589645,1453.9999999999998,2216781.281045751,0.9228744586187708,5792,129.0,71,1454.0,717.8888888888889,1.6611740255137872,717.8888888888888,DoS GoldenEye
0,4437.05632148162,2622.5282094810364,18612308,12570880,2326.4,6877654.20952381,0.5372788801904632,10184,44.2,29,2326.4,804.9333333333333,0.8059183202856949,804.9333333333334,DoS GoldenEye
0,3796.1766028466063,2393.506012728406,11879255,6839569,2326.4,5728871.032967033,0.7576232684625425,8736,50.66666666666666,32,2326.4,863.4285714285714,1.178525084275066,863.4285714285714,DoS GoldenEye
0,2314.4047012884744,2381.831144603687,119261118,995259,3699.6152041295177,5673119.60140411,23.419200212427995,13032,2.8356605800214822,1,3699.6152041295168,1602.7213647441106,41.28755526172411,1602.7213647441074,Heartbleed
0,2283.9478148166127,2377.446876598277,119260295,995259,3727.602836879437,5652253.651046902,23.39420676428815,13032,2.838709677419355,1,3727.6028368794327,1608.9296636085626,41.128524795280775,1608.9296636085626,Heartbleed
0,2372.0441047280306,2427.9346433251053,119297996,995302,3772.1913875598034,5894866.632258206,23.31137230503017,17376,2.8478964401294498,1,3772.191387559808,1620.1601313898584,40.83052660834303,1620.160131389858,Heartbleed
0,2443.1794958858864,2498.5200676165045,119296592,995988,3928.1913303437937,6242602.528282383,23.4373836932408,13032,2.832618025751073,1,3928.191330343797,1643.0980637101811,40.26099924128595,1643.098063710181,Heartbleed
0,2365.961342332707,2413.5981776919834,119262215,995350,3734.6882993841778,5825456.163358063,23.40221502677944,14480,2.8376925833034754,1,3734.688299384178,1609.9239086087312,41.102708011921465,1609.9239086087284,Heartbleed
0,2458.8030392489054,2471.7478973289312,119259012,995262,3808.637681159422,6109537.667949993,23.478309546954826,15928,2.8285714285714287,1,3808.637681159421,1620.492813141684,40.83548839059642,1620.4928131416814,Heartbleed
0,2566.935003570516,2669.567106052092,119302728,5024984,4370.686524002315,7126588.533715341,22.50577203900987,17376,3.0908752327746742,1,4370.6865240023135,1713.9139102854554,36.99831574681176,1713.9139102854574,Heartbleed
0,2380.148132122966,2427.07067787965,119257653,1995346,3780.551740812375,5890672.075423184,23.486962300021112,13032,5.378793288111389,3,3780.551740812379,1608.7999589238036,40.82756852509918,1608.7999589238034,Heartbleed
1,2365.630684914668,2415.177097135623,25052404,995832,3748.766968325792,5833080.410528456,23.55063410281904,13032,2.796610169491525,1,3748.766968325792,1607.175387596899,41.1936515154394,1607.1753875969018,Heartbleed
0,2523.758226858717,2519.258940968141,119299621,996008,3885.864465253814,6346665.61164792,23.50384667190184,17376,2.82453637660485,1,3885.86446525382,1633.0103455410715,40.51144470945134,1633.0103455410692,Heartbleed
0,2374.135172487615,2427.809175719171,119259886,995232,3768.585086042072,5894257.3937062,23.31882155245394,15928,2.8478964401294498,1,3768.585086042065,1619.4951775087216,40.86034427368143,1619.49517750872,Heartbleed
